Cow_ID,Day,Breed,Months after giving birth,Previous_Mastits_status,IUFL,EUFL,IUFR,EUFR,IURL,EURL,IURR,EURR,Temperature,Hardness,Pain,Milk_visibility
cow521,5,Jersey,3,1,245,208,212,188,323,307,145,341,32,0,0,0
cow788,2,Jersey,6,0,229,319,339,252,320,294,191,165,49,0,1,1
cow213,4,Jersey,2,1,308,161,239,349,232,205,168,221,34,1,1,0
cow982,4,Jersey,5,1,252,310,339,351,295,354,153,187,38,0,0,1
cow142,6,Jersey,6,1,256,248,178,326,240,255,228,157,43,0,1,0
cow198,2,Jersey,5,1,130,324,139,250,226,229,265,272,58,1,0,1
cow745,4,Jersey,4,0,211,262,134,267,188,295,286,211,37,1,0,1
cow72,3,Jersey,4,0,197,295,166,358,319,233,291,224,28,1,0,0
cow113,2,Jersey,4,1,257,345,240,369,181,346,212,208,53,1,1,0
cow914,3,Jersey,5,1,223,289,253,192,293,254,270,298,44,0,1,0
cow672,3,Jersey,6,0,249,304,324,258,195,251,308,205,46,1,1,1
cow993,2,Jersey,1,1,190,173,341,160,276,353,315,209,31,1,1,0
cow640,6,Jersey,3,0,181,224,252,191,312,319,164,313,39,0,0,1
cow727,4,Jersey,1,1,299,281,167,321,249,252,183,183,49,1,1,0
cow301,6,Jersey,2,0,182,169,138,171,267,257,300,338,33,0,1,1
cow945,1,Jersey,3,1,197,323,285,169,145,245,308,343,29,0,1,0
cow990,4,Jersey,4,0,186,367,267,345,267,367,166,226,38,1,1,0
cow544,2,Jersey,1,0,250,235,158,357,256,251,214,304,57,1,1,0
cow311,5,Jersey,3,0,292,246,320,357,175,320,313,275,37,0,1,1
cow40,4,Jersey,1,1,258,181,213,326,311,234,313,322,51,0,0,0
cow105,5,Jersey,4,0,259,323,256,201,132,354,175,260,55,0,1,1
cow838,1,Jersey,1,1,189,369,163,264,192,350,192,151,25,0,0,0
cow101,4,Jersey,3,0,185,233,143,205,317,167,294,272,29,0,1,1
cow88,2,Jersey,6,0,148,152,205,229,244,362,185,273,52,1,0,1
cow240,4,Jersey,1,0,162,225,300,316,289,357,129,314,24,1,1,1
cow562,2,Jersey,2,1,138,306,189,197,256,369,132,357,34,1,0,0
cow1048,5,Jersey,2,1,213,161,305,291,309,308,153,252,52,1,1,0
cow858,5,Jersey,5,1,198,247,133,315,230,196,176,165,45,0,0,1
cow131,4,Jersey,4,0,305,308,242,203,306,249,147,233,46,0,0,0
cow723,6,Jersey,3,0,295,293,170,192,237,362,188,192,27,0,0,1
cow433,1,Jersey,2,0,272,277,336,254,255,312,162,260,37,1,1,1
cow326,1,Jersey,5,0,199,174,138,375,317,212,194,266,31,1,1,1
cow245,4,Jersey,5,1,151,176,164,231,245,248,205,216,35,1,0,1
cow286,1,Jersey,5,0,275,365,214,312,149,233,123,358,35,1,0,1
cow950,5,Jersey,3,1,305,329,131,159,248,366,271,344,53,0,0,0
cow210,4,Jersey,2,0,312,298,290,214,135,239,221,292,47,0,0,1
cow538,1,Jersey,5,1,193,239,165,163,310,180,290,359,28,0,1,0
cow779,6,Jersey,6,1,265,303,224,253,326,336,139,154,24,1,1,1
cow1053,1,Jersey,3,0,292,185,283,378,139,192,285,252,38,0,1,0
cow98,3,Jersey,4,1,244,372,183,376,201,263,143,182,26,1,1,1
cow667,1,Jersey,5,1,303,224,194,335,143,275,301,190,26,1,0,1
cow723,5,Jersey,4,1,131,250,230,246,302,337,287,168,35,0,1,1
cow816,5,Jersey,6,1,191,283,154,355,318,324,312,310,53,0,0,1
cow316,6,Jersey,6,1,198,320,229,244,261,237,201,179,26,0,1,0
cow805,6,Jersey,2,1,278,244,282,346,305,165,290,310,50,1,0,1
cow513,3,Jersey,1,1,225,343,238,238,284,202,171,246,47,1,1,1
cow92,4,Jersey,2,1,295,198,238,339,257,223,256,219,42,0,1,1
cow312,6,Jersey,6,1,208,320,200,381,320,318,151,299,45,0,0,0
cow940,5,Jersey,3,1,225,288,145,176,168,271,173,316,28,0,0,0
cow343,2,Jersey,1,0,227,214,333,187,285,319,156,248,43,1,0,0
cow2,6,Jersey,4,0,202,318,322,361,281,315,184,356,49,0,0,1
cow578,2,Jersey,5,1,161,204,321,348,260,277,188,297,28,1,0,1
cow1092,3,Jersey,3,1,254,176,248,288,259,297,141,216,31,0,1,0
cow1097,3,Jersey,4,1,269,358,283,221,249,271,122,227,32,1,1,0
cow13,4,Jersey,1,0,178,326,281,336,145,363,132,287,24,0,1,1
cow558,3,Jersey,2,0,194,244,219,284,298,190,126,240,42,0,1,1
cow894,4,Jersey,4,1,217,158,292,201,191,352,288,264,54,1,1,0
cow617,1,Jersey,1,0,191,200,249,275,243,172,246,225,57,1,0,0
cow249,4,Jersey,3,0,195,287,220,230,251,203,252,208,37,0,0,0
cow32,1,Jersey,2,0,271,364,291,362,201,204,178,199,31,1,1,0
cow670,2,Jersey,6,0,320,330,294,298,284,273,289,278,49,0,1,0
cow392,4,Jersey,2,0,240,362,282,195,207,205,278,354,57,0,1,0
cow218,6,Jersey,6,1,285,362,147,335,193,372,289,176,53,1,0,1
cow456,6,Jersey,6,0,297,200,316,234,150,289,186,292,35,0,1,1
cow657,2,Jersey,2,1,268,162,186,360,201,303,250,177,29,0,1,0
cow811,2,Jersey,4,1,183,353,176,254,144,175,251,352,29,1,1,1
cow802,6,Jersey,1,1,280,157,235,335,225,230,309,359,53,1,1,1
cow417,4,Jersey,4,0,212,220,335,189,158,311,244,182,44,0,0,0
cow541,4,Jersey,5,1,302,305,217,248,291,243,277,220,25,0,0,1
cow521,5,Jersey,1,1,258,190,287,287,239,320,129,153,25,0,1,1
cow1083,2,Jersey,5,0,172,257,200,276,132,290,165,229,26,1,1,0
cow867,6,Jersey,6,1,217,300,260,293,324,318,195,317,37,1,1,1
cow606,1,Jersey,5,1,227,338,342,248,239,258,181,254,26,0,1,0
cow1031,6,Jersey,5,0,204,173,141,219,286,266,124,259,26,0,0,0
cow567,6,Jersey,5,1,287,348,305,392,255,153,300,155,56,0,0,0
cow171,6,Jersey,3,0,286,262,208,240,233,319,246,352,48,0,0,0
cow931,6,Jersey,3,1,319,364,137,251,148,315,191,349,51,0,1,1
cow3,4,Jersey,3,1,230,190,322,318,215,175,315,314,34,0,1,1
cow840,2,Jersey,5,1,295,180,204,183,148,304,180,296,58,1,0,0
cow463,5,Jersey,3,1,249,348,296,374,210,224,182,326,42,0,1,0
cow204,4,Jersey,3,1,217,272,221,334,235,302,269,257,27,0,1,0
cow631,5,Jersey,4,1,286,369,322,236,211,208,307,227,48,0,1,0
cow696,1,Jersey,1,1,158,187,204,250,178,247,307,224,51,1,1,0
cow541,6,Jersey,4,1,202,255,261,286,162,231,144,225,28,1,0,1
cow576,2,Jersey,3,1,286,217,301,299,311,306,132,286,52,0,1,1
cow440,3,Jersey,2,0,303,285,282,331,311,181,292,272,27,0,0,0
cow768,1,Jersey,4,1,162,242,208,314,231,292,217,301,48,1,0,0
cow166,3,Jersey,6,0,187,194,154,228,218,267,294,152,39,0,1,1
cow217,2,Jersey,5,1,306,216,174,315,140,164,223,231,44,0,0,0
cow938,5,Jersey,2,1,165,162,196,329,168,170,275,174,53,1,0,0
cow732,1,Jersey,1,1,227,302,234,298,258,205,213,231,54,1,0,1
cow163,4,Jersey,1,0,158,293,158,330,290,191,243,230,34,1,1,0
cow960,4,Jersey,3,1,249,207,217,221,247,280,311,338,52,0,0,1
cow299,1,Jersey,2,0,177,310,321,233,172,303,236,254,41,0,0,1
cow569,1,Jersey,5,0,177,175,141,361,314,197,174,153,43,0,0,0
cow556,6,Jersey,1,1,209,305,340,175,146,272,253,287,25,1,0,0
cow276,3,Jersey,6,1,318,309,202,287,193,359,168,274,49,0,0,0
cow1011,5,Jersey,4,1,139,269,301,357,267,293,123,297,56,1,0,1
cow264,5,Jersey,4,1,183,278,296,233,208,178,252,275,27,0,0,0
cow909,2,Jersey,6,0,315,177,139,201,169,166,139,222,34,0,0,1
cow900,5,Jersey,2,1,307,233,313,180,210,303,177,247,53,1,1,1
cow1013,1,Jersey,5,1,244,369,286,203,197,175,160,241,29,0,0,1
cow333,4,Jersey,2,1,319,231,186,186,227,317,144,341,25,0,1,1
cow796,5,Jersey,1,0,168,338,330,174,165,295,261,164,48,1,0,1
cow619,3,Jersey,2,0,240,232,152,185,202,286,201,210,46,0,1,0
cow213,2,Jersey,3,0,217,304,254,335,240,197,282,297,30,0,1,0
cow564,2,Jersey,5,0,299,285,326,302,280,232,239,233,46,1,0,0
cow14,6,Jersey,1,0,303,310,227,326,260,357,241,337,26,1,1,0
cow1098,1,Jersey,6,1,170,192,146,268,254,235,127,333,54,0,1,1
cow536,1,Jersey,3,1,189,319,278,188,200,337,154,342,53,1,1,1
cow533,2,Jersey,2,0,247,269,253,183,136,175,294,321,30,1,0,0
cow566,5,Jersey,4,0,216,249,221,266,245,322,255,256,44,1,0,0
cow898,5,Jersey,6,1,216,273,249,196,313,352,208,272,48,1,0,1
cow266,1,Jersey,3,1,225,166,259,280,198,212,180,331,37,0,0,0
cow15,6,Jersey,4,1,151,366,153,264,180,323,267,204,53,1,0,1
cow197,5,Jersey,3,1,181,370,180,285,219,326,211,243,56,1,0,1
cow917,1,Jersey,4,0,213,192,154,311,164,278,276,295,39,0,0,1
cow516,1,Jersey,6,0,222,210,162,166,276,190,173,152,29,0,1,0
cow755,4,Jersey,6,1,318,200,181,245,211,212,262,355,25,0,1,1
cow853,5,Jersey,5,0,258,237,311,334,222,275,145,186,51,0,0,1
cow677,4,Jersey,5,1,222,371,142,230,137,155,314,272,52,0,1,1
cow730,4,Jersey,4,1,186,179,311,378,130,337,309,321,24,0,0,1
cow465,3,Jersey,5,0,141,312,173,330,173,160,221,213,34,1,0,1
cow317,6,Jersey,3,0,165,340,171,175,221,332,243,353,34,0,0,1
cow8,4,Jersey,3,0,278,308,139,314,322,203,302,331,25,1,1,1
cow272,5,Jersey,3,1,131,207,202,215,264,269,171,238,34,0,1,0
cow997,2,Jersey,6,1,276,298,166,160,144,356,154,327,33,1,0,1
cow691,2,Jersey,3,0,254,174,265,384,237,206,156,360,29,0,0,1
cow113,6,Jersey,6,1,244,286,328,298,189,269,258,308,33,0,0,1
cow273,2,hostlene,6,0,171,157,275,193,255,155,250,166,47,1,0,1
cow25,5,hostlene,4,1,214,272,199,313,307,184,260,247,50,0,1,0
cow830,1,Jersey,6,0,309,222,146,202,282,337,270,296,45,0,0,0
cow871,5,Jersey,5,1,186,276,274,233,257,349,293,152,38,1,0,1
cow999,6,Jersey,4,1,152,319,157,318,150,291,312,345,42,0,1,0
cow86,4,Jersey,1,1,158,160,176,349,195,228,170,184,41,1,1,1
cow866,1,Jersey,4,1,234,224,222,304,140,254,199,298,26,0,1,1
cow775,3,Jersey,3,1,210,347,162,212,272,325,243,153,34,1,0,1
cow757,4,Jersey,1,1,262,315,235,281,172,341,282,229,52,1,0,0
cow958,2,Jersey,5,1,206,170,323,241,229,290,246,348,38,0,0,0
cow311,6,Jersey,1,1,184,367,161,272,131,221,251,327,30,1,0,1
cow627,4,Jersey,4,1,182,315,145,291,237,166,266,241,34,1,0,1
cow392,6,Jersey,4,1,321,264,217,165,189,210,295,224,29,1,1,1
cow915,5,Jersey,3,1,271,351,239,256,137,270,311,198,48,1,0,0
cow934,6,Jersey,4,0,189,243,200,348,188,370,132,242,38,0,0,1
cow219,1,Jersey,2,1,163,158,254,237,230,357,146,326,52,1,0,0
cow983,6,Jersey,6,0,243,310,333,202,155,185,257,171,29,0,1,1
cow847,4,Jersey,3,0,255,186,341,318,276,190,271,196,46,0,0,0
cow374,6,Jersey,2,1,136,364,199,220,167,158,146,211,28,1,1,1
cow581,2,Jersey,6,1,152,333,222,189,206,331,205,316,28,0,0,1
cow985,6,Jersey,6,0,317,298,143,258,271,301,193,267,33,0,1,1
cow771,6,Jersey,4,1,136,367,152,281,159,329,239,346,51,0,0,1
cow805,2,Jersey,1,0,239,266,318,320,307,302,220,251,36,1,0,1
cow654,2,Jersey,2,1,174,298,258,321,304,332,206,308,46,0,1,1
cow229,3,Jersey,6,1,265,319,218,312,189,357,238,293,35,0,1,0
cow19,1,Jersey,2,0,233,199,241,264,176,232,150,191,28,1,0,1
cow82,4,Jersey,1,1,188,253,227,203,165,257,305,226,52,0,1,0
cow470,6,Jersey,6,1,276,285,211,164,283,153,240,279,51,0,0,0
cow1044,1,Jersey,1,0,237,163,229,385,130,354,181,226,31,0,1,1
cow697,6,Jersey,2,1,190,194,341,342,133,192,271,340,31,1,1,1
cow393,1,Jersey,2,1,137,303,288,270,226,361,148,173,28,1,1,1
cow900,4,Jersey,3,0,228,222,336,204,241,254,206,332,34,0,0,1
cow830,2,Jersey,3,0,214,269,145,173,189,299,175,160,41,1,1,1
cow557,3,Jersey,6,0,264,371,226,158,188,283,191,224,50,1,0,0
cow237,2,Jersey,5,1,154,305,279,349,247,215,161,225,48,1,1,0
cow966,4,Jersey,5,0,284,190,257,251,176,311,134,235,57,1,0,1
cow307,5,Jersey,2,1,265,162,340,365,251,237,269,283,26,0,0,1
cow961,6,Jersey,2,0,251,353,161,243,172,158,241,285,33,0,1,1
cow869,5,Jersey,1,0,289,311,239,350,233,336,236,236,29,0,0,0
cow970,1,Jersey,4,1,176,339,198,189,164,274,151,193,33,0,1,0
cow373,4,Jersey,6,1,167,346,198,243,251,346,197,347,55,0,1,1
cow290,1,Jersey,3,0,136,296,219,310,251,360,150,195,50,0,1,0
cow381,6,Jersey,5,0,210,266,192,270,176,212,267,230,55,0,1,1
cow859,5,Jersey,3,1,264,253,162,272,320,332,215,258,39,0,0,1
cow513,2,Jersey,4,1,206,157,178,327,136,237,126,167,35,0,1,1
cow685,2,Jersey,4,1,276,346,218,275,216,201,259,300,50,0,0,0
cow42,6,Jersey,5,1,256,156,142,207,212,263,221,179,32,0,1,1
cow762,2,Jersey,3,0,157,197,208,177,174,275,126,155,29,1,1,1
cow743,2,Jersey,4,0,256,263,330,307,306,256,145,208,54,0,1,1
cow364,6,Jersey,5,0,263,216,159,347,311,270,311,151,47,0,1,0
cow78,4,Jersey,6,0,181,294,269,227,165,179,162,269,31,1,0,1
cow1043,4,Jersey,4,1,229,200,157,247,143,210,278,157,26,0,0,0
cow1017,3,Jersey,6,1,290,153,133,264,307,292,305,212,47,1,0,1
cow326,6,Jersey,4,1,267,311,144,337,246,237,224,329,39,0,1,0
cow112,6,Jersey,4,1,183,262,163,171,277,351,156,359,32,0,0,0
cow707,4,Jersey,4,0,220,292,132,358,177,299,296,152,24,1,1,1
cow863,4,Jersey,3,1,257,273,185,312,211,301,187,155,37,1,1,1
cow678,5,Jersey,5,0,213,215,314,238,168,236,156,159,28,1,1,1
cow498,1,Jersey,6,0,254,256,135,213,196,191,250,182,26,0,1,0
cow170,3,Jersey,1,0,278,280,130,299,315,200,262,315,51,0,0,0
cow493,1,Jersey,5,0,220,361,172,248,290,220,129,281,37,1,0,0
cow552,6,Jersey,2,0,187,287,193,353,236,155,167,178,41,1,0,1
cow957,5,Jersey,5,1,319,302,250,332,214,271,276,187,52,1,1,0
cow208,1,Jersey,3,1,233,340,210,305,206,219,213,189,25,1,1,0
cow1009,2,Jersey,2,1,139,363,293,225,227,295,166,214,27,0,1,0
cow53,5,Jersey,3,0,174,205,283,366,259,268,180,185,43,1,1,1
cow906,1,Jersey,4,1,253,297,333,307,196,350,190,166,33,0,1,0
cow553,1,Jersey,2,0,285,325,231,280,236,279,225,230,36,1,1,0
cow169,2,Jersey,5,1,156,226,333,167,141,201,263,209,35,1,0,1
cow571,6,Jersey,1,0,322,229,192,248,172,160,144,201,55,1,1,0
cow540,2,Jersey,5,1,150,342,242,269,302,218,224,331,24,0,0,1
cow757,2,Jersey,4,1,175,345,341,204,281,364,254,173,31,1,1,0
cow854,4,Jersey,1,0,167,322,218,214,164,155,139,206,51,1,1,1
cow100,4,Jersey,5,0,204,295,163,265,166,338,160,200,35,0,0,0
cow981,5,Jersey,6,0,211,177,291,182,148,206,216,241,58,1,1,1
cow309,6,Jersey,5,1,211,226,144,297,225,282,123,241,27,0,1,0
cow451,2,Jersey,5,1,230,321,286,258,131,305,178,242,46,1,1,0
cow1019,6,Jersey,6,0,291,309,260,305,180,243,309,195,35,1,0,1
cow160,4,Jersey,1,1,241,280,289,161,275,221,173,250,57,1,0,1
cow961,4,Jersey,1,0,300,233,213,151,262,216,309,340,58,0,0,0
cow561,1,Jersey,4,1,297,205,173,227,155,277,298,201,36,1,1,0
cow544,4,Jersey,4,0,136,292,196,320,284,178,306,187,42,1,0,0
cow269,4,Jersey,4,1,169,371,339,372,252,279,241,314,58,1,0,1
cow1027,6,Jersey,2,0,260,189,340,339,234,255,152,352,39,1,0,1
cow712,4,Jersey,2,1,312,166,295,224,308,209,293,290,56,0,1,0
cow407,1,Jersey,2,1,141,157,179,213,325,351,164,173,27,1,0,0
cow629,6,Jersey,4,0,138,260,208,307,205,353,123,195,48,0,1,1
cow1090,1,Jersey,3,1,201,368,271,307,147,304,273,318,41,0,0,0
cow619,6,Jersey,5,0,249,295,305,278,257,261,142,202,29,1,1,1
cow692,4,Jersey,5,1,235,237,208,295,246,315,135,220,51,1,0,0
cow850,5,Jersey,5,1,253,209,196,184,183,293,230,218,33,0,1,0
cow325,5,Jersey,1,0,187,251,318,219,265,308,202,335,27,0,1,0
cow691,4,Jersey,5,1,223,196,207,220,280,323,230,162,37,0,0,0
cow1044,6,Jersey,6,1,216,330,243,372,215,273,297,167,52,1,1,1
cow472,3,Jersey,3,1,259,236,212,317,260,285,218,201,25,1,0,1
cow903,6,Jersey,2,0,154,263,278,315,213,280,217,190,39,1,1,0
cow455,6,Jersey,1,1,246,259,191,184,266,278,195,348,47,0,1,0
cow589,6,Jersey,3,1,177,175,136,276,138,278,272,152,26,0,1,0
cow1041,3,Jersey,5,0,320,300,279,278,247,269,281,200,33,1,0,1
cow839,1,Jersey,6,0,194,179,151,270,156,325,305,190,27,1,0,0
cow967,3,Jersey,4,1,289,154,225,196,267,262,248,189,53,0,0,1
cow311,3,Jersey,2,1,280,334,334,236,130,156,260,160,57,0,0,1
cow966,2,Jersey,3,0,136,259,332,323,186,308,284,154,36,1,0,1
cow933,2,Jersey,5,1,232,245,252,227,197,340,157,204,52,0,1,1
cow857,5,Jersey,4,1,198,157,340,161,217,332,155,243,35,1,1,1
cow322,1,Jersey,5,1,297,288,286,151,205,278,291,176,38,0,1,1
cow709,2,Jersey,4,0,232,356,170,307,151,309,218,314,40,1,0,0
cow657,6,Jersey,3,0,177,244,222,159,143,264,255,155,40,0,0,0
cow643,1,Jersey,5,1,175,228,200,216,152,247,276,183,40,0,1,1
cow46,3,Jersey,5,0,195,314,244,261,234,319,170,174,46,0,1,1
cow211,3,Jersey,2,0,137,166,235,389,291,343,285,260,45,0,0,1
cow475,6,Jersey,1,1,189,155,293,240,239,176,247,209,41,0,1,0
cow306,5,Jersey,3,1,147,361,214,365,203,367,246,290,40,1,1,0
cow381,3,Jersey,5,1,169,168,281,169,169,282,244,332,32,0,1,1
cow637,4,Jersey,6,1,192,309,286,353,246,320,222,195,29,1,1,1
cow219,4,Jersey,1,0,199,226,146,348,297,195,240,278,42,1,1,1
cow260,3,Jersey,2,0,252,177,171,218,136,230,237,309,49,1,0,1
cow256,4,Jersey,3,1,263,153,275,268,228,274,143,217,58,0,1,0
cow562,3,Jersey,4,1,223,284,208,385,177,312,133,289,40,1,1,0
cow659,5,Jersey,6,1,183,324,135,393,270,270,176,359,24,1,1,0
cow52,6,Jersey,2,1,277,352,172,266,187,343,172,267,32,1,1,0
cow1018,5,Jersey,4,0,133,363,263,202,272,348,266,262,31,1,0,1
cow908,3,Jersey,4,0,161,181,228,157,226,347,167,352,54,1,0,0
cow938,6,Jersey,4,0,242,266,167,304,308,212,265,358,27,0,1,0
cow745,2,Jersey,1,1,270,229,290,327,141,284,231,213,40,0,0,1
cow402,3,Jersey,6,0,153,328,173,189,243,153,150,333,32,1,0,0
cow1042,6,Jersey,4,0,144,330,142,162,263,231,138,295,56,0,1,1
cow35,4,Jersey,4,1,176,350,154,267,134,193,165,250,34,1,0,0
cow549,6,Jersey,1,0,218,273,235,236,229,211,218,224,40,0,1,1
cow280,6,Jersey,1,1,291,247,160,324,214,207,239,196,57,1,1,1
cow284,1,Jersey,1,0,235,252,212,330,284,345,292,183,54,0,0,1
cow144,4,Jersey,3,0,207,251,250,213,216,274,186,297,34,1,1,0
cow288,2,Jersey,3,0,189,200,216,323,296,207,308,216,38,0,1,1
cow481,2,Jersey,2,0,164,169,130,178,241,258,214,214,47,0,1,0
cow286,5,Jersey,4,1,274,194,314,356,214,237,205,338,58,0,0,0
cow1080,6,Jersey,4,1,283,170,177,231,178,308,238,329,49,1,0,0
cow728,4,Jersey,2,0,239,333,337,368,157,353,165,254,47,1,0,1
cow261,3,Jersey,3,0,135,364,286,270,239,334,256,256,58,1,0,0
cow1011,5,Jersey,1,0,166,282,180,301,198,224,210,152,49,1,1,1
cow523,3,hostlene,2,1,270,289,132,188,285,215,239,277,38,0,1,0
cow705,1,Jersey,5,0,273,257,294,193,283,204,276,227,47,0,0,1
cow221,4,Jersey,2,0,200,203,315,182,199,351,122,295,51,0,0,1
cow352,4,Jersey,1,1,135,312,242,205,153,334,225,303,38,0,1,0
cow271,1,Jersey,2,1,295,343,317,367,169,330,155,336,53,1,1,0
cow347,4,Jersey,2,0,165,184,140,235,321,288,137,270,50,0,0,1
cow467,6,Jersey,1,0,276,191,322,342,314,347,196,153,30,0,1,1
cow429,1,Jersey,4,1,294,254,258,191,180,254,250,334,31,1,1,1
cow1027,3,Jersey,1,0,317,352,180,174,187,247,209,163,43,1,0,0
cow770,5,Jersey,5,0,204,307,326,384,137,287,127,342,43,0,0,0
cow522,3,Jersey,2,0,166,299,327,386,169,317,149,233,48,1,1,0
cow181,4,Jersey,1,1,244,339,139,287,182,245,217,213,53,0,1,0
cow786,5,Jersey,6,0,180,308,320,242,198,334,239,339,42,1,1,0
cow651,5,Jersey,6,1,144,276,141,305,161,227,267,304,35,0,1,1
cow360,3,Jersey,2,0,156,241,264,183,279,316,301,209,58,0,0,0
cow1094,4,Jersey,2,1,213,317,217,277,252,329,275,152,34,0,0,1
cow1032,6,Jersey,3,1,227,337,271,301,191,250,124,194,26,1,1,1
cow11,1,Jersey,4,0,250,189,308,231,278,171,164,241,42,0,0,0
cow5,3,Jersey,6,1,282,324,321,171,241,308,232,154,45,1,0,1
cow322,4,Jersey,5,0,296,260,250,225,291,274,136,329,41,0,1,1
cow19,2,Jersey,2,0,292,361,200,286,210,273,178,208,38,0,0,1
cow364,3,Jersey,4,1,239,372,262,393,188,320,203,289,55,1,1,1
cow958,1,Jersey,3,1,218,319,176,174,226,362,190,206,24,1,0,0
cow1024,3,Jersey,2,0,140,209,246,237,201,167,258,285,46,0,0,0
cow426,2,Jersey,3,1,282,190,277,348,201,314,260,165,40,1,0,0
cow626,4,Jersey,6,1,154,363,242,236,224,190,301,265,52,1,1,1
cow284,4,Jersey,5,1,248,254,294,303,278,206,178,305,57,1,0,1
cow504,4,Jersey,3,0,257,291,279,390,208,314,216,196,47,0,0,1
cow466,1,Jersey,6,0,140,327,187,178,204,336,132,328,43,1,0,0
cow867,4,Jersey,4,0,297,238,162,204,258,296,247,249,34,1,1,1
cow354,2,Jersey,6,1,151,216,301,384,226,344,294,230,33,0,1,1
cow501,3,Jersey,4,0,149,194,171,357,176,183,178,173,45,1,1,0
cow458,5,Jersey,3,0,156,229,131,349,267,350,200,234,38,1,0,1
cow233,2,Jersey,3,0,315,175,263,275,211,179,124,160,31,1,0,0
cow288,2,Jersey,6,1,166,308,214,288,138,330,230,230,52,1,0,0
cow671,6,Jersey,4,1,311,273,182,201,241,284,143,288,27,0,1,1
cow569,6,Jersey,5,0,222,338,172,344,219,348,130,295,57,1,0,0
cow822,3,Jersey,6,0,176,295,267,358,200,353,223,310,29,1,0,1
cow84,3,Jersey,6,0,132,277,204,219,133,325,216,215,55,1,1,1
cow512,3,Jersey,4,1,175,364,180,362,266,300,287,323,25,0,0,1
cow879,6,Jersey,3,1,218,156,244,164,211,198,236,251,45,0,1,1
cow834,4,Jersey,3,1,306,287,165,215,240,355,225,154,27,0,1,0
cow100,1,Jersey,4,1,301,183,164,386,184,261,125,171,51,0,0,0
cow390,5,Jersey,3,0,287,154,239,381,187,255,221,304,31,0,0,1
cow746,4,Jersey,3,1,240,341,136,343,235,337,164,157,45,1,1,1
cow517,4,Jersey,4,1,293,293,133,160,230,217,280,239,37,1,1,1
cow575,5,Jersey,6,1,276,358,136,235,199,359,208,353,46,0,0,0
cow130,5,hostlene,5,1,141,224,154,377,326,193,195,191,24,1,1,0
cow198,1,Jersey,3,1,160,365,340,284,196,323,250,284,45,1,0,0
cow439,6,Jersey,4,1,138,329,150,199,241,273,289,195,41,1,0,1
cow1019,1,Jersey,5,0,200,204,269,253,289,301,243,289,44,0,1,1
cow308,2,Jersey,1,1,171,222,134,344,255,292,222,162,47,1,1,1
cow335,1,Jersey,3,0,258,167,273,376,219,210,198,350,55,1,0,1
cow441,1,Jersey,5,0,252,294,215,383,205,267,137,312,47,1,1,1
cow495,5,Jersey,2,0,304,201,293,217,202,304,257,341,39,1,1,0
cow39,1,Jersey,5,0,186,156,193,183,300,183,161,343,38,0,0,0
cow265,4,Jersey,2,0,146,264,216,325,228,159,163,219,57,0,1,0
cow562,3,Jersey,5,1,218,257,211,322,170,225,218,211,31,0,0,0
cow881,5,Jersey,6,1,319,167,237,224,194,181,270,356,53,0,0,1
cow1081,4,Jersey,1,0,162,349,313,215,252,173,252,190,49,0,1,0
cow316,2,Jersey,6,0,311,175,168,243,275,254,265,357,39,1,0,1
cow1003,2,Jersey,1,1,289,175,213,230,241,356,300,354,38,1,1,1
cow870,5,Jersey,6,1,255,155,319,224,269,248,261,334,34,1,0,1
cow1002,4,Jersey,1,1,150,335,321,376,165,168,281,254,45,1,0,0
cow236,4,Jersey,5,0,313,194,328,160,151,239,137,271,37,1,1,1
cow1050,1,Jersey,2,0,135,206,237,367,287,361,208,188,52,0,1,0
cow826,4,Jersey,4,1,243,292,137,339,205,361,123,332,41,0,1,0
cow986,6,Jersey,2,1,151,318,221,387,284,280,194,162,54,0,0,1
cow1049,6,Jersey,4,1,192,323,194,216,189,360,222,198,45,0,1,1
cow432,5,Jersey,2,0,152,334,281,172,189,176,243,265,32,1,1,1
cow786,4,Jersey,4,1,155,208,200,307,238,252,156,236,50,1,1,0
cow870,3,Jersey,1,1,268,191,148,379,299,266,202,170,24,0,1,0
cow258,5,Jersey,4,0,276,302,235,255,311,361,231,334,28,1,0,1
cow527,4,Jersey,6,0,264,233,247,257,276,260,240,283,53,1,1,0
cow280,5,Jersey,1,1,201,349,317,349,264,286,234,180,36,1,1,0
cow159,4,Jersey,5,0,251,358,225,304,134,301,309,197,39,1,1,1
cow947,2,Jersey,6,0,153,182,144,269,184,227,294,295,25,1,1,0
cow397,5,Jersey,4,1,310,198,195,269,234,242,313,270,27,0,0,1
cow1020,6,Jersey,3,0,137,338,280,322,314,287,144,163,36,1,1,1
cow534,2,Jersey,2,0,161,279,228,313,158,221,156,349,53,1,0,1
cow21,5,Jersey,3,0,180,330,203,186,220,304,215,268,53,0,1,0
cow214,1,Jersey,4,1,168,162,239,367,176,229,308,171,42,0,1,0
cow398,4,Jersey,1,1,309,255,160,214,180,190,288,156,30,0,0,0
cow519,1,Jersey,1,1,217,279,239,156,254,159,223,160,46,1,1,0
cow79,3,Jersey,5,0,307,328,243,372,256,317,194,285,28,1,0,0
cow161,1,Jersey,2,0,263,285,326,275,167,246,286,257,51,1,0,1
cow509,2,Jersey,5,1,236,247,232,328,162,352,239,244,56,0,0,1
